date,guest_name,category,artist,title,url,date_tidied,guest_name_disaggregated,guest_occupation_disaggregated
Fri 10 Oct 2008,David McVicar,song,Joni Mitchell,A Case of You,https://www.bbc.co.uk/programmes/b00dqctb,2008-10-10,David McVicar,
Fri 10 Oct 2008,David McVicar,song,Ethel Merman,Rose's turn,https://www.bbc.co.uk/programmes/b00dqctb,2008-10-10,David McVicar,
Fri 10 Oct 2008,David McVicar,song,Wolfgang Amadeus Mozart,Piano Concerto No. 23 in A major - 1st movement,https://www.bbc.co.uk/programmes/b00dqctb,2008-10-10,David McVicar,
Fri 10 Oct 2008,David McVicar,book,,Vanity Fair - William Makepeace Thackeray,https://www.bbc.co.uk/programmes/b00dqctb,2008-10-10,David McVicar,
Fri 10 Oct 2008,David McVicar,luxury,,Well stocked bar & fridge,https://www.bbc.co.uk/programmes/b00dqctb,2008-10-10,David McVicar,
Fri 3 Oct 2008,Miriam Margolyes,song,Dylan Thomas,A Visit to Grandpa's,https://www.bbc.co.uk/programmes/b00dm5mm,2008-10-03,Miriam Margolyes,
Fri 3 Oct 2008,Miriam Margolyes,song,Hubert Parry,Jerusalem,https://www.bbc.co.uk/programmes/b00dm5mm,2008-10-03,Miriam Margolyes,
Fri 3 Oct 2008,Miriam Margolyes,song,Wolfgang Amadeus Mozart,Der Hölle Rache (from The Magic Flute),https://www.bbc.co.uk/programmes/b00dm5mm,2008-10-03,Miriam Margolyes,
Fri 3 Oct 2008,Miriam Margolyes,song,Charles Dickens,Extract from Great Expectations,https://www.bbc.co.uk/programmes/b00dm5mm,2008-10-03,Miriam Margolyes,
Fri 3 Oct 2008,Miriam Margolyes,song,Richmal Crompton,Violet Elizabeth takes Control,https://www.bbc.co.uk/programmes/b00dm5mm,2008-10-03,Miriam Margolyes,
Fri 3 Oct 2008,Miriam Margolyes,song,Richard Tucker,Kol Nidrei,https://www.bbc.co.uk/programmes/b00dm5mm,2008-10-03,Miriam Margolyes,
Fri 3 Oct 2008,Miriam Margolyes,song,Noël Coward,Private Lives,https://www.bbc.co.uk/programmes/b00dm5mm,2008-10-03,Miriam Margolyes,
Fri 3 Oct 2008,Miriam Margolyes,song,Franz Schubert,Piano Quintet in A major 'Trout' - 4th Movement,https://www.bbc.co.uk/programmes/b00dm5mm,2008-10-03,Miriam Margolyes,
Fri 3 Oct 2008,Miriam Margolyes,book,,Little Dorrit - Charles Dickens,https://www.bbc.co.uk/programmes/b00dm5mm,2008-10-03,Miriam Margolyes,
Fri 3 Oct 2008,Miriam Margolyes,luxury,,A flush toilet,https://www.bbc.co.uk/programmes/b00dm5mm,2008-10-03,Miriam Margolyes,
Fri 22 Aug 2008,Ruthie Henshall,song,Eva Cassidy,Over the Rainbow,https://www.bbc.co.uk/programmes/b00czqsp,2008-08-22,Ruthie Henshall,
Fri 22 Aug 2008,Ruthie Henshall,song,Barbra Streisand,Children Will Listen (from Sondheim's Into the Woods),https://www.bbc.co.uk/programmes/b00czqsp,2008-08-22,Ruthie Henshall,
Fri 22 Aug 2008,Ruthie Henshall,song,Bob Gaudio,For Good,https://www.bbc.co.uk/programmes/b00czqsp,2008-08-22,Ruthie Henshall,
Fri 22 Aug 2008,Ruthie Henshall,song,Ann Christine Lofgren,The Lord's Prayer,https://www.bbc.co.uk/programmes/b00czqsp,2008-08-22,Ruthie Henshall,
Fri 22 Aug 2008,Ruthie Henshall,song,Leona Lewis,Footprints in the Sand,https://www.bbc.co.uk/programmes/b00czqsp,2008-08-22,Ruthie Henshall,
Fri 22 Aug 2008,Ruthie Henshall,song,Van Tramp,Something,https://www.bbc.co.uk/programmes/b00czqsp,2008-08-22,Ruthie Henshall,
Fri 22 Aug 2008,Ruthie Henshall,song,Kate Bush,This Woman's Work,https://www.bbc.co.uk/programmes/b00czqsp,2008-08-22,Ruthie Henshall,
Fri 22 Aug 2008,Ruthie Henshall,song,Faith Hill,There Will Come a Day,https://www.bbc.co.uk/programmes/b00czqsp,2008-08-22,Ruthie Henshall,
Fri 22 Aug 2008,Ruthie Henshall,book,,The Selfish Giant - Oscar Wilde,https://www.bbc.co.uk/programmes/b00czqsp,2008-08-22,Ruthie Henshall,
Fri 22 Aug 2008,Ruthie Henshall,luxury,,A jar of Hellman’s mayonnaise,https://www.bbc.co.uk/programmes/b00czqsp,2008-08-22,Ruthie Henshall,
Fri 15 Aug 2008,AC Grayling,song,Johannes Brahms,Violin Concerto in D major - 2nd movement,https://www.bbc.co.uk/programmes/b00cx1ds,2008-08-15,AC Grayling,
Fri 15 Aug 2008,AC Grayling,song,Robert Schumann,Träumerei (from Scenes from Childhood),https://www.bbc.co.uk/programmes/b00cx1ds,2008-08-15,AC Grayling,
Fri 15 Aug 2008,AC Grayling,song,The Kinks,Days,https://www.bbc.co.uk/programmes/b00cx1ds,2008-08-15,AC Grayling,
Fri 15 Aug 2008,AC Grayling,song,Ludwig van Beethoven,Symphony No.4 in B flat major - 2nd movement,https://www.bbc.co.uk/programmes/b00cx1ds,2008-08-15,AC Grayling,
Fri 15 Aug 2008,AC Grayling,song,"The Choir of Magdalen College, Oxford",Nunc Dimittis,https://www.bbc.co.uk/programmes/b00cx1ds,2008-08-15,AC Grayling,
Fri 15 Aug 2008,AC Grayling,song,Camille Saint‐Saëns,Cello Concerto No. 1 in A minor - 1st movement,https://www.bbc.co.uk/programmes/b00cx1ds,2008-08-15,AC Grayling,
Fri 15 Aug 2008,AC Grayling,song,Frédéric Chopin,Nocturne in E flat Major,https://www.bbc.co.uk/programmes/b00cx1ds,2008-08-15,AC Grayling,
Fri 15 Aug 2008,AC Grayling,song,Giacomo Puccini,Un bel di vedremo (One fine day) (from Madama Butterfly),https://www.bbc.co.uk/programmes/b00cx1ds,2008-08-15,AC Grayling,
Fri 15 Aug 2008,AC Grayling,book,,The Man Without Qualities - Robert Musil,https://www.bbc.co.uk/programmes/b00cx1ds,2008-08-15,AC Grayling,
Fri 15 Aug 2008,AC Grayling,luxury,,A good piano,https://www.bbc.co.uk/programmes/b00cx1ds,2008-08-15,AC Grayling,
Fri 8 Aug 2008,Richard Ingrams,song,Sergei Rachmaninov,Cello Sonata in G minor - 3rd movement,https://www.bbc.co.uk/programmes/b00ct21r,2008-08-08,Richard Ingrams,
Fri 8 Aug 2008,Richard Ingrams,song,Ludwig van Beethoven,"Violin Sonata No. 1 in D major, Op. 12/1 - 2nd movement",https://www.bbc.co.uk/programmes/b00ct21r,2008-08-08,Richard Ingrams,
Fri 8 Aug 2008,Richard Ingrams,song,Fats Waller,Handful of Keys,https://www.bbc.co.uk/programmes/b00ct21r,2008-08-08,Richard Ingrams,
Fri 8 Aug 2008,Richard Ingrams,song,William Walton,March (from the Battle of Britain),https://www.bbc.co.uk/programmes/b00ct21r,2008-08-08,Richard Ingrams,
Fri 8 Aug 2008,Richard Ingrams,song,Peter Cook & Dudley Moore,Goodbyee,https://www.bbc.co.uk/programmes/b00ct21r,2008-08-08,Richard Ingrams,
Fri 8 Aug 2008,Richard Ingrams,song,Wolfgang Amadeus Mozart,String Quintet No. 4 in G minor - 3rd movement,https://www.bbc.co.uk/programmes/b00ct21r,2008-08-08,Richard Ingrams,
Fri 8 Aug 2008,Richard Ingrams,song,Johann Sebastian Bach,Mass in B minor - Gloria in excelsis,https://www.bbc.co.uk/programmes/b00ct21r,2008-08-08,Richard Ingrams,
Fri 8 Aug 2008,Richard Ingrams,song,Robert Schumann,Am leuchtenden Sommermorgen (from Dichterliebe),https://www.bbc.co.uk/programmes/b00ct21r,2008-08-08,Richard Ingrams,
Fri 8 Aug 2008,Richard Ingrams,book,,Teach yourself piano tuning,https://www.bbc.co.uk/programmes/b00ct21r,2008-08-08,Richard Ingrams,
Fri 8 Aug 2008,Richard Ingrams,luxury,,Grand piano,https://www.bbc.co.uk/programmes/b00ct21r,2008-08-08,Richard Ingrams,
Fri 1 Aug 2008,Antonia Fraser,song,Wolfgang Amadeus Mozart,Dove sono (from The Marriage of Figaro),https://www.bbc.co.uk/programmes/b00cq31h,2008-08-01,Antonia Fraser,
Fri 1 Aug 2008,Antonia Fraser,song,"The Choir of Magdalen College, Oxford","The Bells of Magdalen College, Oxford",https://www.bbc.co.uk/programmes/b00cq31h,2008-08-01,Antonia Fraser,
Fri 1 Aug 2008,Antonia Fraser,song,Richard Wagner,Winterstürme wichen dem Wonnemond (from Die Walküre),https://www.bbc.co.uk/programmes/b00cq31h,2008-08-01,Antonia Fraser,
Fri 1 Aug 2008,Antonia Fraser,song,William Byrd,Sanctus,https://www.bbc.co.uk/programmes/b00cq31h,2008-08-01,Antonia Fraser,
Fri 1 Aug 2008,Antonia Fraser,song,Christoph Willibald Gluck,Che farò senza Euridice (What is Life?) (from Orpheus and Euridice),https://www.bbc.co.uk/programmes/b00cq31h,2008-08-01,Antonia Fraser,
Fri 1 Aug 2008,Antonia Fraser,song,Joseph Haydn,Symphony No. 85 in B flat major 'La reine' - 1st movement,https://www.bbc.co.uk/programmes/b00cq31h,2008-08-01,Antonia Fraser,
Fri 1 Aug 2008,Antonia Fraser,song,Ludwig van Beethoven,"String Quartet No. 15 in A minor, Op. 132 - 3rd movement",https://www.bbc.co.uk/programmes/b00cq31h,2008-08-01,Antonia Fraser,
Fri 1 Aug 2008,Antonia Fraser,song,Wolfgang Amadeus Mozart,Piano Concerto No. 23 in A major - 3rd movement,https://www.bbc.co.uk/programmes/b00cq31h,2008-08-01,Antonia Fraser,
Fri 1 Aug 2008,Antonia Fraser,book,,The complete works - Walter Scott,https://www.bbc.co.uk/programmes/b00cq31h,2008-08-01,Antonia Fraser,
Fri 1 Aug 2008,Antonia Fraser,luxury,,Strings and strings of false pearls,https://www.bbc.co.uk/programmes/b00cq31h,2008-08-01,Antonia Fraser,
Sun 20 Jul 2008,John Stefanidis,song,Giuseppe Verdi,Dies irae (from Requiem Mass),https://www.bbc.co.uk/programmes/b00clxst,2008-07-20,John Stefanidis,
Sun 20 Jul 2008,John Stefanidis,song,Umm Kulthum,El Ahaat,https://www.bbc.co.uk/programmes/b00clxst,2008-07-20,John Stefanidis,
Sun 20 Jul 2008,John Stefanidis,song,Giacomo Puccini,Vissi d'arte (from Tosca),https://www.bbc.co.uk/programmes/b00clxst,2008-07-20,John Stefanidis,
Sun 20 Jul 2008,John Stefanidis,song,Ornella Vanoni,Senza Fine,https://www.bbc.co.uk/programmes/b00clxst,2008-07-20,John Stefanidis,
Sun 20 Jul 2008,John Stefanidis,song,Richard Strauss,Ariadne auf Naxos Introduction,https://www.bbc.co.uk/programmes/b00clxst,2008-07-20,John Stefanidis,
Sun 20 Jul 2008,John Stefanidis,song,Franz Schubert,"An die Musik (To Music), D547",https://www.bbc.co.uk/programmes/b00clxst,2008-07-20,John Stefanidis,
Sun 20 Jul 2008,John Stefanidis,song,Johannes Brahms,Symphony No. 3 in F,https://www.bbc.co.uk/programmes/b00clxst,2008-07-20,John Stefanidis,
Sun 20 Jul 2008,John Stefanidis,song,César Franck,Violin Sonata in A major,https://www.bbc.co.uk/programmes/b00clxst,2008-07-20,John Stefanidis,
Sun 20 Jul 2008,John Stefanidis,book,,Odyssey - Homer,https://www.bbc.co.uk/programmes/b00clxst,2008-07-20,John Stefanidis,
Sun 20 Jul 2008,John Stefanidis,luxury,,Sketch book with lots of pencils,https://www.bbc.co.uk/programmes/b00clxst,2008-07-20,John Stefanidis,
Fri 18 Jul 2008,Felicity Lott,song,Wolfgang Amadeus Mozart,Sinfonia Concertante in E flat major,https://www.bbc.co.uk/programmes/b00chbtj,2008-07-18,Felicity Lott,
Fri 18 Jul 2008,Felicity Lott,song,"The Choir of St George’s Chapel, Windsor",I Was Glad,https://www.bbc.co.uk/programmes/b00chbtj,2008-07-18,Felicity Lott,
Fri 18 Jul 2008,Felicity Lott,song,Tony Bennett,A Time for Love,https://www.bbc.co.uk/programmes/b00chbtj,2008-07-18,Felicity Lott,
Fri 18 Jul 2008,Felicity Lott,song,Johannes Brahms,"Abendlied, Op. 92/3",https://www.bbc.co.uk/programmes/b00chbtj,2008-07-18,Felicity Lott,
Fri 18 Jul 2008,Felicity Lott,song,Benjamin Britten,A Midsummer Night's Dream Act 3 (finale) (Glyndebourne 1981),https://www.bbc.co.uk/programmes/b00chbtj,2008-07-18,Felicity Lott,
Fri 18 Jul 2008,Felicity Lott,song,Jacques Offenbach,Entrance of King Menelaus (from La Belle Hélène),https://www.bbc.co.uk/programmes/b00chbtj,2008-07-18,Felicity Lott,
Fri 18 Jul 2008,Felicity Lott,song,Franz Schubert,"Fantasia in F minor, D940",https://www.bbc.co.uk/programmes/b00chbtj,2008-07-18,Felicity Lott,
Fri 18 Jul 2008,Felicity Lott,song,Richard Strauss,Intermezzo (Moonlight music) (from Capriccio),https://www.bbc.co.uk/programmes/b00chbtj,2008-07-18,Felicity Lott,
Fri 18 Jul 2008,Felicity Lott,book,,Les Miserables - Victor Hugo,https://www.bbc.co.uk/programmes/b00chbtj,2008-07-18,Felicity Lott,
Fri 18 Jul 2008,Felicity Lott,luxury,,Lots of champagne and pistachio nuts,https://www.bbc.co.uk/programmes/b00chbtj,2008-07-18,Felicity Lott,
Fri 11 Jul 2008,Antonio Carluccio,song,Luis Bacalov,The theme from the film Il Postino,https://www.bbc.co.uk/programmes/b00cd5vz,2008-07-11,Antonio Carluccio,
Fri 11 Jul 2008,Antonio Carluccio,song,Bedrich Smetana,Vltava (The Moldau) (from Má vlast),https://www.bbc.co.uk/programmes/b00cd5vz,2008-07-11,Antonio Carluccio,
Fri 11 Jul 2008,Antonio Carluccio,song,Pyotr Ilyich Tchaikovsky,Piano Concerto No. 1 in B flat minor - 1st movement,https://www.bbc.co.uk/programmes/b00cd5vz,2008-07-11,Antonio Carluccio,
Fri 11 Jul 2008,Antonio Carluccio,song,Paul Hörbiger,Es steht ein alter Nussbaum - There Stands an Old Nut Tree,https://www.bbc.co.uk/programmes/b00cd5vz,2008-07-11,Antonio Carluccio,
Fri 11 Jul 2008,Antonio Carluccio,song,Gioachino Rossini,The Thieving Magpie Overture,https://www.bbc.co.uk/programmes/b00cd5vz,2008-07-11,Antonio Carluccio,
Fri 11 Jul 2008,Antonio Carluccio,song,The Beatles,Yesterday,https://www.bbc.co.uk/programmes/b00cd5vz,2008-07-11,Antonio Carluccio,
Fri 11 Jul 2008,Antonio Carluccio,song,Sergei Prokofiev,Dance of the Knights (from Romeo and Juliet),https://www.bbc.co.uk/programmes/b00cd5vz,2008-07-11,Antonio Carluccio,
Fri 11 Jul 2008,Antonio Carluccio,song,Camille Saint‐Saëns,Finale (from Carnival of the Animals),https://www.bbc.co.uk/programmes/b00cd5vz,2008-07-11,Antonio Carluccio,
Fri 11 Jul 2008,Antonio Carluccio,book,,His Dark Materials trilogy - Philip Pullman,https://www.bbc.co.uk/programmes/b00cd5vz,2008-07-11,Antonio Carluccio,
Fri 11 Jul 2008,Antonio Carluccio,luxury,,White truffles,https://www.bbc.co.uk/programmes/b00cd5vz,2008-07-11,Antonio Carluccio,
Fri 4 Jul 2008,Posy Simmonds,song,Joseph Haydn,The Adagio from Haydn's Piano Sonata in E Minor,https://www.bbc.co.uk/programmes/b00c7kkr,2008-07-04,Posy Simmonds,
Fri 4 Jul 2008,Posy Simmonds,song,Cookham Church Choir,In Dulci Jubilo,https://www.bbc.co.uk/programmes/b00c7kkr,2008-07-04,Posy Simmonds,
Fri 4 Jul 2008,Posy Simmonds,song,Georges Brassens,Marinette,https://www.bbc.co.uk/programmes/b00c7kkr,2008-07-04,Posy Simmonds,
Fri 4 Jul 2008,Posy Simmonds,song,Elvis Presley,Don't Be Cruel,https://www.bbc.co.uk/programmes/b00c7kkr,2008-07-04,Posy Simmonds,
Fri 4 Jul 2008,Posy Simmonds,song,Johann Sebastian Bach,Cantata No. 197a: Ehre sei Gott in der Höhe,https://www.bbc.co.uk/programmes/b00c7kkr,2008-07-04,Posy Simmonds,
Fri 4 Jul 2008,Posy Simmonds,song,Wolfgang Amadeus Mozart,Dove sono (from The Marriage of Figaro),https://www.bbc.co.uk/programmes/b00c7kkr,2008-07-04,Posy Simmonds,
Fri 4 Jul 2008,Posy Simmonds,song,Mark O’Connor,God's Dear Son,https://www.bbc.co.uk/programmes/b00c7kkr,2008-07-04,Posy Simmonds,
Fri 4 Jul 2008,Posy Simmonds,song,Johann Sebastian Bach,Suite for Solo Cello No. 1 in G major - Prelude,https://www.bbc.co.uk/programmes/b00c7kkr,2008-07-04,Posy Simmonds,
Fri 4 Jul 2008,Posy Simmonds,book,,Four volumes of the London Telephone Directory,https://www.bbc.co.uk/programmes/b00c7kkr,2008-07-04,Posy Simmonds,
Fri 4 Jul 2008,Posy Simmonds,luxury,,The Crown Jewels,https://www.bbc.co.uk/programmes/b00c7kkr,2008-07-04,Posy Simmonds,
Fri 27 Jun 2008,Ara Darzi,song,Vahan Petelian,Yekeghetsin Haikakan,https://www.bbc.co.uk/programmes/b00c4jq3,2008-06-27,Ara Darzi,
Fri 27 Jun 2008,Ara Darzi,song,Mike Oldfield,Tubular Bells,https://www.bbc.co.uk/programmes/b00c4jq3,2008-06-27,Ara Darzi,
Fri 27 Jun 2008,Ara Darzi,song,The Dubliners,Finnegan's Wake,https://www.bbc.co.uk/programmes/b00c4jq3,2008-06-27,Ara Darzi,
Fri 27 Jun 2008,Ara Darzi,song,Peter Gabriel & Kate Bush,Don't Give Up,https://www.bbc.co.uk/programmes/b00c4jq3,2008-06-27,Ara Darzi,
Fri 27 Jun 2008,Ara Darzi,song,Pink Floyd,"Another Brick In The Wall, Part 2",https://www.bbc.co.uk/programmes/b00c4jq3,2008-06-27,Ara Darzi,
Fri 27 Jun 2008,Ara Darzi,song,Youssou Ndour & Neneh Cherry,7 Seconds,https://www.bbc.co.uk/programmes/b00c4jq3,2008-06-27,Ara Darzi,
Fri 27 Jun 2008,Ara Darzi,song,Hubert Parry,Jerusalem (from the soundtrack to Chariots of Fire),https://www.bbc.co.uk/programmes/b00c4jq3,2008-06-27,Ara Darzi,
Fri 27 Jun 2008,Ara Darzi,song,Supertramp,The Logical Song,https://www.bbc.co.uk/programmes/b00c4jq3,2008-06-27,Ara Darzi,
Fri 27 Jun 2008,Ara Darzi,book,,"Yes, Minister - Jonathan Lynn",https://www.bbc.co.uk/programmes/b00c4jq3,2008-06-27,Ara Darzi,
Fri 27 Jun 2008,Ara Darzi,luxury,,Pencil and paper,https://www.bbc.co.uk/programmes/b00c4jq3,2008-06-27,Ara Darzi,
Fri 20 Jun 2008,Peter Carey,song,Miles Davis Quintet,'Round Midnight,https://www.bbc.co.uk/programmes/b00c1q5q,2008-06-20,Peter Carey,
Fri 20 Jun 2008,Peter Carey,song,Elvis Presley,That's All Right,https://www.bbc.co.uk/programmes/b00c1q5q,2008-06-20,Peter Carey,
Fri 20 Jun 2008,Peter Carey,song,George Frideric Handel,Hallelujah Chorus (from Messiah),https://www.bbc.co.uk/programmes/b00c1q5q,2008-06-20,Peter Carey,
Fri 20 Jun 2008,Peter Carey,song,Bob Dylan,Thunder on the Mountain,https://www.bbc.co.uk/programmes/b00c1q5q,2008-06-20,Peter Carey,
Fri 20 Jun 2008,Peter Carey,song,Talking Heads,Life During Wartime,https://www.bbc.co.uk/programmes/b00c1q5q,2008-06-20,Peter Carey,
Fri 20 Jun 2008,Peter Carey,song,Bob Dylan,Idiot Wind,https://www.bbc.co.uk/programmes/b00c1q5q,2008-06-20,Peter Carey,
Fri 20 Jun 2008,Peter Carey,song,Tom Frampton,"Of Cowboys, Pirates & Lawyers",https://www.bbc.co.uk/programmes/b00c1q5q,2008-06-20,Peter Carey,
Fri 20 Jun 2008,Peter Carey,song,Gavin Bryars,Jesus' Blood Never Failed me Yet,https://www.bbc.co.uk/programmes/b00c1q5q,2008-06-20,Peter Carey,
Fri 20 Jun 2008,Peter Carey,book,,Austerlitz - W G Sebald,https://www.bbc.co.uk/programmes/b00c1q5q,2008-06-20,Peter Carey,
Fri 20 Jun 2008,Peter Carey,luxury,,A ‘magic’ pudding and a drink,https://www.bbc.co.uk/programmes/b00c1q5q,2008-06-20,Peter Carey,
Fri 13 Jun 2008,Bill Bailey,song,King Curtis,Memphis Soul Stew,https://www.bbc.co.uk/programmes/b00bydg9,2008-06-13,Bill Bailey,
Fri 13 Jun 2008,Bill Bailey,song,The Undertones,Teenage Kicks,https://www.bbc.co.uk/programmes/b00bydg9,2008-06-13,Bill Bailey,
Fri 13 Jun 2008,Bill Bailey,song,Talking Heads,Once in a Lifetime,https://www.bbc.co.uk/programmes/b00bydg9,2008-06-13,Bill Bailey,
Fri 13 Jun 2008,Bill Bailey,song,Wolfgang Amadeus Mozart,Piano Concerto No. 26 in D major 'Coronation',https://www.bbc.co.uk/programmes/b00bydg9,2008-06-13,Bill Bailey,
Fri 13 Jun 2008,Bill Bailey,song,David Bowie,Rebel Rebel,https://www.bbc.co.uk/programmes/b00bydg9,2008-06-13,Bill Bailey,
Fri 13 Jun 2008,Bill Bailey,song,The Pretenders,Talk of the Town,https://www.bbc.co.uk/programmes/b00bydg9,2008-06-13,Bill Bailey,
Fri 13 Jun 2008,Bill Bailey,song,Enong Jubaedah and Mang Maman,Traditional Javanese Gamelan,https://www.bbc.co.uk/programmes/b00bydg9,2008-06-13,Bill Bailey,
Fri 13 Jun 2008,Bill Bailey,song,Gabriel Fauré,"In Paradisum (from Requiem), Op 48",https://www.bbc.co.uk/programmes/b00bydg9,2008-06-13,Bill Bailey,
Fri 13 Jun 2008,Bill Bailey,book,,The collected works - W. Somerset Maugham,https://www.bbc.co.uk/programmes/b00bydg9,2008-06-13,Bill Bailey,
Fri 13 Jun 2008,Bill Bailey,luxury,,A pack of cards,https://www.bbc.co.uk/programmes/b00bydg9,2008-06-13,Bill Bailey,
Fri 6 Jun 2008,Lord Woolf,song,Franz Schubert,String Quartet No. 14 in D minor 'Death and the Maiden' - 1st movement,https://www.bbc.co.uk/programmes/b00bvbzm,2008-06-06,Lord Woolf,
Fri 6 Jun 2008,Lord Woolf,song,Fettes College Pipes & Drums,A Burns Medley,https://www.bbc.co.uk/programmes/b00bvbzm,2008-06-06,Lord Woolf,
Fri 6 Jun 2008,Lord Woolf,song,Giuseppe Verdi,Don Carlos Act 3,https://www.bbc.co.uk/programmes/b00bvbzm,2008-06-06,Lord Woolf,
Fri 6 Jun 2008,Lord Woolf,song,Johnny Tillotson,Yellow Bird,https://www.bbc.co.uk/programmes/b00bvbzm,2008-06-06,Lord Woolf,
Fri 6 Jun 2008,Lord Woolf,song,Ludwig van Beethoven,Prisoners' Chorus (from Fidelio),https://www.bbc.co.uk/programmes/b00bvbzm,2008-06-06,Lord Woolf,
Fri 6 Jun 2008,Lord Woolf,song,Pyotr Ilyich Tchaikovsky,To love both young and old (Gremin's aria) (from Eugene Onegin),https://www.bbc.co.uk/programmes/b00bvbzm,2008-06-06,Lord Woolf,
Fri 6 Jun 2008,Lord Woolf,song,Ludwig van Beethoven,"Piano Sonata No. 26 in E flat major, Op. 81a 'Les adieux' - 1st movement",https://www.bbc.co.uk/programmes/b00bvbzm,2008-06-06,Lord Woolf,
Fri 6 Jun 2008,Lord Woolf,song,Johannes Brahms,Piano Quartet No. 1 in G minor - 1st movement,https://www.bbc.co.uk/programmes/b00bvbzm,2008-06-06,Lord Woolf,
Fri 6 Jun 2008,Lord Woolf,book,,The Koran,https://www.bbc.co.uk/programmes/b00bvbzm,2008-06-06,Lord Woolf,
Fri 6 Jun 2008,Lord Woolf,luxury,,A happy photograph of the whole family including the latest grandchildren,https://www.bbc.co.uk/programmes/b00bvbzm,2008-06-06,Lord Woolf,
Fri 30 May 2008,Howard Goodall,song,The Beatles,We Can Work It Out,https://www.bbc.co.uk/programmes/b00bfjzs,2008-05-30,Howard Goodall,
Fri 30 May 2008,Howard Goodall,song,William Byrd,Agnus Dei from (from Mass for five voices),https://www.bbc.co.uk/programmes/b00bfjzs,2008-05-30,Howard Goodall,
Fri 30 May 2008,Howard Goodall,song,Gustav Mahler,Der Abschied (from Das Lied von der Erde),https://www.bbc.co.uk/programmes/b00bfjzs,2008-05-30,Howard Goodall,
Fri 30 May 2008,Howard Goodall,song,Stevie Wonder,I Wish,https://www.bbc.co.uk/programmes/b00bfjzs,2008-05-30,Howard Goodall,
Fri 30 May 2008,Howard Goodall,song,Maurice Duruflé,The first movement of Introitus from the Durufle Requiem,https://www.bbc.co.uk/programmes/b00bfjzs,2008-05-30,Howard Goodall,
Fri 30 May 2008,Howard Goodall,song,Noel Harrison,Windmills of My Mind,https://www.bbc.co.uk/programmes/b00bfjzs,2008-05-30,Howard Goodall,
Fri 30 May 2008,Howard Goodall,song,Sting,All This Time,https://www.bbc.co.uk/programmes/b00bfjzs,2008-05-30,Howard Goodall,
Fri 30 May 2008,Howard Goodall,song,John Williams,Theme from Schindler's List,https://www.bbc.co.uk/programmes/b00bfjzs,2008-05-30,Howard Goodall,
Fri 30 May 2008,Howard Goodall,book,,The Diary of Anne Frank - Anne Frank,https://www.bbc.co.uk/programmes/b00bfjzs,2008-05-30,Howard Goodall,
