date,guest_name,category,artist,title,url
Fri 24 Jan 2003,Professor Baruch Blumberg,song,Johann Sebastian Bach,Goldberg Variations - Aria,https://www.bbc.co.uk/programmes/p00937vj
Fri 24 Jan 2003,Professor Baruch Blumberg,book,n/a,Ulysses - James Joyce,https://www.bbc.co.uk/programmes/p00937vj
Fri 24 Jan 2003,Professor Baruch Blumberg,luxury,n/a,A flat water kayak suitable for rough water,https://www.bbc.co.uk/programmes/p00937vj
Fri 17 Jan 2003,Gillian Anderson,song,The Rolling Stones,You Can't Always Get What You Want,https://www.bbc.co.uk/programmes/p00937w8
Fri 17 Jan 2003,Gillian Anderson,song,Joan Armatrading,Save Me,https://www.bbc.co.uk/programmes/p00937w8
Fri 17 Jan 2003,Gillian Anderson,song,Radiohead,Exit Music (For A Film),https://www.bbc.co.uk/programmes/p00937w8
Fri 17 Jan 2003,Gillian Anderson,song,Nina Simone,Strange Fruit,https://www.bbc.co.uk/programmes/p00937w8
Fri 17 Jan 2003,Gillian Anderson,song,Franz Schubert,String Quartet No. 14 in D minor 'Death and the Maiden',https://www.bbc.co.uk/programmes/p00937w8
Fri 17 Jan 2003,Gillian Anderson,song,Jane Siberry,Love is Everything,https://www.bbc.co.uk/programmes/p00937w8
Fri 17 Jan 2003,Gillian Anderson,song,Roberta Flack,"Hey, That's No Way To Say Goodbye",https://www.bbc.co.uk/programmes/p00937w8
Fri 17 Jan 2003,Gillian Anderson,song,Jeff Buckley,Hallelujah,https://www.bbc.co.uk/programmes/p00937w8
Fri 17 Jan 2003,Gillian Anderson,book,n/a,The Power of Now - Eckhart Tolle,https://www.bbc.co.uk/programmes/p00937w8
Fri 17 Jan 2003,Gillian Anderson,luxury,n/a,"Recordings of her daughter and ""her love"" reading self-written stories and poetry",https://www.bbc.co.uk/programmes/p00937w8
Fri 10 Jan 2003,George Foreman,song,Sam Cooke,You Send Me,https://www.bbc.co.uk/programmes/p00938qx
Fri 10 Jan 2003,George Foreman,song,Gioachino Rossini,William Tell Overture,https://www.bbc.co.uk/programmes/p00938qx
Fri 10 Jan 2003,George Foreman,song,James Brown,Don't Be A Dropout,https://www.bbc.co.uk/programmes/p00938qx
Fri 10 Jan 2003,George Foreman,song,The Temptations,I Wish It Would Rain,https://www.bbc.co.uk/programmes/p00938qx
Fri 10 Jan 2003,George Foreman,song,Vienna Boys' Choir,Little Girls,https://www.bbc.co.uk/programmes/p00938qx
Fri 10 Jan 2003,George Foreman,song,LL Cool J,Mamma Say Knock You Out,https://www.bbc.co.uk/programmes/p00938qx
Fri 10 Jan 2003,George Foreman,song,The Beatles,All You Need Is Love,https://www.bbc.co.uk/programmes/p00938qx
Fri 10 Jan 2003,George Foreman,song,Frank Sinatra,Strangers in the Night,https://www.bbc.co.uk/programmes/p00938qx
Fri 10 Jan 2003,George Foreman,book,n/a,An anthology of poems which include the poem Waiting - John Burroughs,https://www.bbc.co.uk/programmes/p00938qx
Fri 10 Jan 2003,George Foreman,luxury,n/a,A pillow,https://www.bbc.co.uk/programmes/p00938qx
Fri 3 Jan 2003,Patricia Cornwell,song,not listed,Are You Lonesome Tonight?,https://www.bbc.co.uk/programmes/p00947f5
Fri 3 Jan 2003,Patricia Cornwell,song,Annie Lennox,Walking on Broken Glass,https://www.bbc.co.uk/programmes/p00947f5
Fri 3 Jan 2003,Patricia Cornwell,song,ABBA,S.0.S.,https://www.bbc.co.uk/programmes/p00947f5
Fri 3 Jan 2003,Patricia Cornwell,song,Cher,"Gypsies, Tramps and Thieves",https://www.bbc.co.uk/programmes/p00947f5
Fri 3 Jan 2003,Patricia Cornwell,song,Annie Lennox,No More I Love You's,https://www.bbc.co.uk/programmes/p00947f5
Fri 3 Jan 2003,Patricia Cornwell,song,Elton John,Rocket Man,https://www.bbc.co.uk/programmes/p00947f5
Fri 3 Jan 2003,Patricia Cornwell,song,Enya,Book of Days,https://www.bbc.co.uk/programmes/p00947f5
Fri 3 Jan 2003,Patricia Cornwell,song,Johann Pachelbel,Canon in D major,https://www.bbc.co.uk/programmes/p00947f5
Fri 3 Jan 2003,Patricia Cornwell,book,n/a,Essay on population - Thomas Malthus,https://www.bbc.co.uk/programmes/p00947f5
Fri 3 Jan 2003,Patricia Cornwell,luxury,n/a,An endless supply of notebooks and pens,https://www.bbc.co.uk/programmes/p00947f5
Fri 27 Dec 2002,Rowan Williams,song,Ralph Vaughan Williams,Five Variants on Dives & Lazarus - 1st Variant,https://www.bbc.co.uk/programmes/p00947fc
Fri 27 Dec 2002,Rowan Williams,song,James Hughes,Calon Lan (Guilesless Heart),https://www.bbc.co.uk/programmes/p00947fc
Fri 27 Dec 2002,Rowan Williams,song,The Incredible String Band,The Hedgehog's Song,https://www.bbc.co.uk/programmes/p00947fc
Fri 27 Dec 2002,Rowan Williams,song,Claudio Monteverdi,Ave maris stella (from Vespers 1610),https://www.bbc.co.uk/programmes/p00947fc
Fri 27 Dec 2002,Rowan Williams,song,Johann Sebastian Bach,Suite for Solo Cello No. 1 in G major - 1st movement,https://www.bbc.co.uk/programmes/p00947fc
Fri 27 Dec 2002,Rowan Williams,song,Wolfgang Amadeus Mozart,"The Magic Flute Act 1, Finale",https://www.bbc.co.uk/programmes/p00947fc
Fri 27 Dec 2002,Rowan Williams,song,Johann Sebastian Bach,Cantata for the Third Day of Christmas,https://www.bbc.co.uk/programmes/p00947fc
Fri 27 Dec 2002,Rowan Williams,song,Александр Дмитриевич Кастальский,"Compline Isiah's prophecy, Znamemy Chant",https://www.bbc.co.uk/programmes/p00947fc
Fri 27 Dec 2002,Rowan Williams,book,n/a,Collection of poems - W H Auden,https://www.bbc.co.uk/programmes/p00947fc
Fri 27 Dec 2002,Rowan Williams,luxury,n/a,A piano,https://www.bbc.co.uk/programmes/p00947fc
Fri 20 Dec 2002,Sinead Cusack,song,Billie Holiday,Fine and Mellow,https://www.bbc.co.uk/programmes/p00947fr
Fri 20 Dec 2002,Sinead Cusack,song,Sinéad O’Connor,Oro Se Do Bheatha Bhaile,https://www.bbc.co.uk/programmes/p00947fr
Fri 20 Dec 2002,Sinead Cusack,song,Claude Debussy,Syrinx,https://www.bbc.co.uk/programmes/p00947fr
Fri 20 Dec 2002,Sinead Cusack,song,César Franck,Cello Sonata in A major - 3rd movement,https://www.bbc.co.uk/programmes/p00947fr
Fri 20 Dec 2002,Sinead Cusack,song,The Rolling Stones,You Can't Always Get What You Want,https://www.bbc.co.uk/programmes/p00947fr
Fri 20 Dec 2002,Sinead Cusack,song,The Bryan Ferry Orchestra,Miss Otis Regrets,https://www.bbc.co.uk/programmes/p00947fr
Fri 20 Dec 2002,Sinead Cusack,song,Portishead,Glory Box,https://www.bbc.co.uk/programmes/p00947fr
Fri 20 Dec 2002,Sinead Cusack,song,Gabriel Fauré,Pie Jesu (from Requiem),https://www.bbc.co.uk/programmes/p00947fr
Fri 20 Dec 2002,Sinead Cusack,book,n/a,Collected plays - Anton Chekhov,https://www.bbc.co.uk/programmes/p00947fr
Fri 20 Dec 2002,Sinead Cusack,luxury,n/a,A big hat with a lot of muslin,https://www.bbc.co.uk/programmes/p00947fr
Fri 13 Dec 2002,Linton Kwesi Johnson,song,Roy Richards & Baba Brooks Band,Contact,https://www.bbc.co.uk/programmes/p00947g4
Fri 13 Dec 2002,Linton Kwesi Johnson,song,Don Drummond,Eastern Standard time,https://www.bbc.co.uk/programmes/p00947g4
Fri 13 Dec 2002,Linton Kwesi Johnson,song,John Lennon,Imagine,https://www.bbc.co.uk/programmes/p00947g4
Fri 13 Dec 2002,Linton Kwesi Johnson,song,Charlie Parker,Embraceable You,https://www.bbc.co.uk/programmes/p00947g4
Fri 13 Dec 2002,Linton Kwesi Johnson,song,Antonio Vivaldi,The Four Seasons - Spring,https://www.bbc.co.uk/programmes/p00947g4
Fri 13 Dec 2002,Linton Kwesi Johnson,song,Bob Marley & The Wailers,Redemption Song,https://www.bbc.co.uk/programmes/p00947g4
Fri 13 Dec 2002,Linton Kwesi Johnson,song,Otis Redding,My Lover's Prayer,https://www.bbc.co.uk/programmes/p00947g4
Fri 13 Dec 2002,Linton Kwesi Johnson,song,Marcia Griffiths,Feel Like Jumpin',https://www.bbc.co.uk/programmes/p00947g4
Fri 13 Dec 2002,Linton Kwesi Johnson,book,n/a,100 Years of Solitude - Gabriel Garcia Marquez,https://www.bbc.co.uk/programmes/p00947g4
Fri 13 Dec 2002,Linton Kwesi Johnson,luxury,n/a,A bass guitar,https://www.bbc.co.uk/programmes/p00947g4
Fri 6 Dec 2002,John Malkovich,song,Van Morrison,When the Leaves Come Falling Down,https://www.bbc.co.uk/programmes/p00947gc
Fri 6 Dec 2002,John Malkovich,song,Brook Benton,Rainy Day in Georgia,https://www.bbc.co.uk/programmes/p00947gc
Fri 6 Dec 2002,John Malkovich,song,Frank Sinatra,Once Upon A Time,https://www.bbc.co.uk/programmes/p00947gc
Fri 6 Dec 2002,John Malkovich,song,Tom Waits,Kentucky Avenue,https://www.bbc.co.uk/programmes/p00947gc
Fri 6 Dec 2002,John Malkovich,song,Alberto Iglesias,Accordian Theme from Dancer Upstairs,https://www.bbc.co.uk/programmes/p00947gc
Fri 6 Dec 2002,John Malkovich,song,Dr. Dre,Still D.R.E.,https://www.bbc.co.uk/programmes/p00947gc
Fri 6 Dec 2002,John Malkovich,song,Bruce Springsteen,Highway 29,https://www.bbc.co.uk/programmes/p00947gc
Fri 6 Dec 2002,John Malkovich,song,Nina Simone,Who knows Where The Time Goes?,https://www.bbc.co.uk/programmes/p00947gc
Fri 6 Dec 2002,John Malkovich,book,n/a,The Sound and the Fury - William Faulkner,https://www.bbc.co.uk/programmes/p00947gc
Fri 6 Dec 2002,John Malkovich,luxury,n/a,A cappuccino maker,https://www.bbc.co.uk/programmes/p00947gc
Fri 29 Nov 2002,Rt Hon Iain Duncan Smith MP,song,Peter Ilyich Tchaikovsky,Swan Lake - Act 4 (finale),https://www.bbc.co.uk/programmes/p00947gl
Fri 29 Nov 2002,Rt Hon Iain Duncan Smith MP,song,Wolfgang Amadeus Mozart,Requiem in D minor - Benedictus,https://www.bbc.co.uk/programmes/p00947gl
Fri 29 Nov 2002,Rt Hon Iain Duncan Smith MP,song,Suzi Lyon,The Blue Song,https://www.bbc.co.uk/programmes/p00947gl
Fri 29 Nov 2002,Rt Hon Iain Duncan Smith MP,song,Giacomo Puccini,Un bel di vedremo (One fine day) (from Madama Butterfly),https://www.bbc.co.uk/programmes/p00947gl
Fri 29 Nov 2002,Rt Hon Iain Duncan Smith MP,song,Charles Aznavour,She,https://www.bbc.co.uk/programmes/p00947gl
Fri 29 Nov 2002,Rt Hon Iain Duncan Smith MP,song,Bruce Springsteen,My City of Ruins,https://www.bbc.co.uk/programmes/p00947gl
Fri 29 Nov 2002,Rt Hon Iain Duncan Smith MP,song,not listed,Great Balls of Fire,https://www.bbc.co.uk/programmes/p00947gl
Fri 29 Nov 2002,Rt Hon Iain Duncan Smith MP,song,Nina Simone,My Baby Just Cares For Me,https://www.bbc.co.uk/programmes/p00947gl
Fri 29 Nov 2002,Rt Hon Iain Duncan Smith MP,book,n/a,The Alexandria Quartet - Lawrence Durrell,https://www.bbc.co.uk/programmes/p00947gl
Fri 29 Nov 2002,Rt Hon Iain Duncan Smith MP,luxury,n/a,Oil paints,https://www.bbc.co.uk/programmes/p00947gl
Fri 22 Nov 2002,Christopher Ondaatje,song,Richard Strauss,Einleitung / Introduction,https://www.bbc.co.uk/programmes/p00947gs
Fri 22 Nov 2002,Christopher Ondaatje,song,Kathleen Ferrier,Blow the Wind Southerly,https://www.bbc.co.uk/programmes/p00947gs
Fri 22 Nov 2002,Christopher Ondaatje,song,not listed,Learn to Croon,https://www.bbc.co.uk/programmes/p00947gs
Fri 22 Nov 2002,Christopher Ondaatje,song,Bessie Smith,Nobody Knows You When You're Down And Out,https://www.bbc.co.uk/programmes/p00947gs
Fri 22 Nov 2002,Christopher Ondaatje,song,Gordon Lightfoot,The Canadian Railroad trilogy,https://www.bbc.co.uk/programmes/p00947gs
Fri 22 Nov 2002,Christopher Ondaatje,song,Joséphine Baker,J'ai Deux Amours,https://www.bbc.co.uk/programmes/p00947gs
Fri 22 Nov 2002,Christopher Ondaatje,song,Louis Armstrong,Weary Blues,https://www.bbc.co.uk/programmes/p00947gs
Fri 22 Nov 2002,Christopher Ondaatje,song,Richard Strauss,Marie Theres'! Hab' mir's gelobt (Act 3 Trio) (from Der Rosenkavalier),https://www.bbc.co.uk/programmes/p00947gs
Fri 22 Nov 2002,Christopher Ondaatje,book,n/a,Anthology of Poetry - Robert Service,https://www.bbc.co.uk/programmes/p00947gs
Fri 22 Nov 2002,Christopher Ondaatje,luxury,n/a,The Blue Nude by Justin Deranyagala,https://www.bbc.co.uk/programmes/p00947gs
Fri 15 Nov 2002,Marguerite Wolff,song,Ludwig van Beethoven,"Violin Sonata No. 5 in F major, Op. 24 'Spring' - 1st movement",https://www.bbc.co.uk/programmes/p00947gz
Fri 15 Nov 2002,Marguerite Wolff,song,Peter Ilyich Tchaikovsky,Sleeping Beauty - Act 1,https://www.bbc.co.uk/programmes/p00947gz
Fri 15 Nov 2002,Marguerite Wolff,song,Dooley Wilson,As Time Goes By,https://www.bbc.co.uk/programmes/p00947gz
Fri 15 Nov 2002,Marguerite Wolff,song,Giacomo Puccini,Tosca Act 2,https://www.bbc.co.uk/programmes/p00947gz
Fri 15 Nov 2002,Marguerite Wolff,song,Franz Schubert,"Fantasia in F minor, D940 - 1st movement",https://www.bbc.co.uk/programmes/p00947gz
Fri 15 Nov 2002,Marguerite Wolff,song,César Franck,Piano Quintet in F minor - 1st movement,https://www.bbc.co.uk/programmes/p00947gz
Fri 15 Nov 2002,Marguerite Wolff,song,Claude Debussy,La Mer,https://www.bbc.co.uk/programmes/p00947gz
Fri 15 Nov 2002,Marguerite Wolff,song,Johann Strauss II,The Blue Danube,https://www.bbc.co.uk/programmes/p00947gz
Fri 15 Nov 2002,Marguerite Wolff,book,n/a,Liszt biography - Alan Walker,https://www.bbc.co.uk/programmes/p00947gz
Fri 15 Nov 2002,Marguerite Wolff,luxury,n/a,A piano,https://www.bbc.co.uk/programmes/p00947gz
Fri 8 Nov 2002,Rt Hon Robin Cook MP,song,Bob Dylan,Mr Tambourine Man,https://www.bbc.co.uk/programmes/p00947h3
Fri 8 Nov 2002,Rt Hon Robin Cook MP,song,not listed,Dirty Old Town,https://www.bbc.co.uk/programmes/p00947h3
Fri 8 Nov 2002,Rt Hon Robin Cook MP,song,Richard Wagner,Siegfried Idyll,https://www.bbc.co.uk/programmes/p00947h3
Fri 8 Nov 2002,Rt Hon Robin Cook MP,song,Aram Khachaturian,Spartacus and Phrygia parting (from Spartacus),https://www.bbc.co.uk/programmes/p00947h3
Fri 8 Nov 2002,Rt Hon Robin Cook MP,song,Aly Bain,Tame Her When Da Sna Come,https://www.bbc.co.uk/programmes/p00947h3
Fri 8 Nov 2002,Rt Hon Robin Cook MP,song,Keith Jarrett,I Loves You Porgy,https://www.bbc.co.uk/programmes/p00947h3
Fri 8 Nov 2002,Rt Hon Robin Cook MP,song,Earl Bostic,Wrap It Up,https://www.bbc.co.uk/programmes/p00947h3
Fri 8 Nov 2002,Rt Hon Robin Cook MP,song,Gustav Mahler,Symphony No. 5 in C sharp minor - 5th movement,https://www.bbc.co.uk/programmes/p00947h3
Fri 8 Nov 2002,Rt Hon Robin Cook MP,book,n/a,The National Hunt Form Book,https://www.bbc.co.uk/programmes/p00947h3
Fri 8 Nov 2002,Rt Hon Robin Cook MP,luxury,n/a,A chess computer,https://www.bbc.co.uk/programmes/p00947h3
Fri 1 Nov 2002,P D James,song,Johann Sebastian Bach,"St Matthew Passion - Kommt, ihr Töchter",https://www.bbc.co.uk/programmes/p00947h9
Fri 1 Nov 2002,P D James,song,Gabriel Fauré,Agnus Dei (from Requiem),https://www.bbc.co.uk/programmes/p00947h9
Fri 1 Nov 2002,P D James,song,Gerry Grey,A String of Pearls,https://www.bbc.co.uk/programmes/p00947h9
Fri 1 Nov 2002,P D James,song,Jean Sablon,J'attendrai,https://www.bbc.co.uk/programmes/p00947h9
Fri 1 Nov 2002,P D James,song,Antonio Vivaldi,Concerto for Two Trumpets in C major,https://www.bbc.co.uk/programmes/p00947h9
Fri 1 Nov 2002,P D James,song,Oscar Wilde,Extract from Importance of Being Earnest,https://www.bbc.co.uk/programmes/p00947h9
Fri 1 Nov 2002,P D James,song,Wolfgang Amadeus Mozart,Ave verum corpus,https://www.bbc.co.uk/programmes/p00947h9
Fri 1 Nov 2002,P D James,song,Arthur Sullivan,Is life a boon? (from The Yeoman of the Guard),https://www.bbc.co.uk/programmes/p00947h9
Fri 1 Nov 2002,P D James,book,n/a,War and Peace - Leo Tolstoy,https://www.bbc.co.uk/programmes/p00947h9
Fri 1 Nov 2002,P D James,luxury,n/a,Pencils and paper,https://www.bbc.co.uk/programmes/p00947h9
Fri 25 Oct 2002,Carl Djerassi,song,Modest Mussorgsky,Sadly rustled the leaves,https://www.bbc.co.uk/programmes/p00947hh
Fri 25 Oct 2002,Carl Djerassi,song,Hector Berlioz,Les nuits d'été,https://www.bbc.co.uk/programmes/p00947hh
Fri 25 Oct 2002,Carl Djerassi,song,Giuseppe Verdi,Ella è pura (from Un ballo in maschera),https://www.bbc.co.uk/programmes/p00947hh
Fri 25 Oct 2002,Carl Djerassi,song,Neil Young,Helpless,https://www.bbc.co.uk/programmes/p00947hh
Fri 25 Oct 2002,Carl Djerassi,song,Gustav Mahler,Kindertotenlieder,https://www.bbc.co.uk/programmes/p00947hh
Fri 25 Oct 2002,Carl Djerassi,song,not listed,Respondemos (from Sephardic Love Songs),https://www.bbc.co.uk/programmes/p00947hh
Fri 25 Oct 2002,Carl Djerassi,song,Ludwig van Beethoven,"String Quartet No. 7 in F major, Op. 59/1 'Rasumovsky'",https://www.bbc.co.uk/programmes/p00947hh
Fri 25 Oct 2002,Carl Djerassi,song,Steve Reich,Who Is Ibrahim? (from The Cave),https://www.bbc.co.uk/programmes/p00947hh
Fri 25 Oct 2002,Carl Djerassi,book,n/a,Collected poetry and prose - Wallace Stevens,https://www.bbc.co.uk/programmes/p00947hh
Fri 25 Oct 2002,Carl Djerassi,luxury,n/a,A solar powered computer with a secret compartment containing a white powder,https://www.bbc.co.uk/programmes/p00947hh
Fri 18 Oct 2002,Paul Gambaccini,song,George Gershwin,Rhapsody in Blue (finale),https://www.bbc.co.uk/programmes/p00947hp
Fri 18 Oct 2002,Paul Gambaccini,song,Danny & The Juniors,At The Hop,https://www.bbc.co.uk/programmes/p00947hp
Fri 18 Oct 2002,Paul Gambaccini,song,The Beatles,And Your Bird Can Sing,https://www.bbc.co.uk/programmes/p00947hp
Fri 18 Oct 2002,Paul Gambaccini,song,Edvard Grieg,Piano Concerto in A Minor,https://www.bbc.co.uk/programmes/p00947hp
Fri 18 Oct 2002,Paul Gambaccini,song,Frank Sinatra,All The Way,https://www.bbc.co.uk/programmes/p00947hp
Fri 18 Oct 2002,Paul Gambaccini,song,George Frideric Handel,Hallelujah Chorus (from Messiah),https://www.bbc.co.uk/programmes/p00947hp
Fri 18 Oct 2002,Paul Gambaccini,song,Ferrante and Teicher & their Orchestra,Tonight,https://www.bbc.co.uk/programmes/p00947hp
Fri 18 Oct 2002,Paul Gambaccini,song,The Temptations Original Lead Singers,My Girl,https://www.bbc.co.uk/programmes/p00947hp
Fri 18 Oct 2002,Paul Gambaccini,book,n/a,The complete Carl Barks Library - Carl Barks,https://www.bbc.co.uk/programmes/p00947hp
Fri 18 Oct 2002,Paul Gambaccini,luxury,n/a,A piano,https://www.bbc.co.uk/programmes/p00947hp
Fri 11 Oct 2002,Philip Pullman,song,Claude Debussy,En bateau (from Petite suite),https://www.bbc.co.uk/programmes/p00947j2
Fri 11 Oct 2002,Philip Pullman,song,Johann Sebastian Bach,Goldberg Variations - Aria,https://www.bbc.co.uk/programmes/p00947j2
